CustomerID,TotalOrders,TotalItems,TotalRevenue,AvgOrderValue,UniqueProducts,FavCategory,FirstPurchase,LastPurchase,CustomerLifeDays,AvgDaysBetweenOrders
10962,12,35,1399.05,116.58749999999999,12,Kitchen,2022-01-11,2023-08-10,576,48.0
10963,26,100,3568.27,137.24115384615385,25,Toys & Games,2022-01-02,2023-12-06,703,27.03846153846154
10964,28,127,4036.53,144.1617857142857,25,Kitchen,2022-01-05,2023-12-05,699,24.964285714285715
10965,24,109,3465.99,144.41625,20,Toys & Games,2022-01-18,2023-12-18,699,29.125
10966,27,123,5305.75,196.50925925925927,27,Beauty,2022-02-16,2023-12-11,663,24.555555555555557
10967,26,119,5147.27,197.9719230769231,24,Beauty,2022-02-16,2023-12-19,671,25.807692307692307
10968,20,83,3802.9300000000003,190.1465,19,Beauty,2022-03-20,2023-12-10,630,31.5
10969,25,114,3246.67,129.8668,24,Toys & Games,2022-01-22,2023-11-13,660,26.4
10970,24,88,2510.2400000000002,104.59333333333335,23,Beauty,2022-01-02,2023-11-16,683,28.458333333333332
10971,25,113,4288.84,171.55360000000002,25,Home Decor,2022-02-05,2023-11-25,658,26.32
10972,19,77,3307.66,174.08736842105262,18,Toys & Games,2022-03-14,2023-10-29,594,31.263157894736842
10973,21,74,3237.12,154.14857142857142,21,Beauty,2022-01-27,2023-10-27,638,30.38095238095238
10974,38,170,6209.74,163.41421052631577,34,Toys & Games,2022-01-19,2023-11-15,665,17.5
10975,26,129,3434.26,132.08692307692309,24,Home Decor,2022-01-06,2023-12-15,708,27.23076923076923
10976,18,85,2758.63,153.25722222222223,17,Clothing,2022-01-20,2023-08-02,559,31.055555555555557
10977,24,101,3533.44,147.22666666666666,22,Electronics,2022-01-29,2023-11-09,649,27.041666666666668
10978,31,138,4430.39,142.91580645161292,30,Garden,2022-03-13,2023-12-15,642,20.70967741935484
10979,24,102,2670.7,111.27916666666665,24,Home Decor,2022-02-09,2023-12-17,676,28.166666666666668
10980,19,86,3459.59,182.08368421052631,18,Beauty,2022-01-08,2023-11-28,689,36.26315789473684
10981,31,148,4571.0,147.4516129032258,29,Stationery,2022-03-30,2023-12-16,626,20.193548387096776
10982,24,101,3224.2000000000003,134.34166666666667,23,Clothing,2022-02-10,2023-11-15,643,26.791666666666668
10983,35,179,5166.99,147.6282857142857,32,Kitchen,2022-01-11,2023-12-07,695,19.857142857142858
10984,23,121,3589.13,156.04913043478263,22,Beauty,2022-03-21,2023-12-31,650,28.26086956521739
10985,24,111,3795.25,158.13541666666666,22,Kitchen,2022-02-08,2023-12-23,683,28.458333333333332
10986,24,97,2645.75,110.23958333333333,23,Clothing,2022-01-10,2023-12-23,712,29.666666666666668
10987,25,115,3956.62,158.2648,24,Stationery,2022-01-16,2023-11-26,679,27.16
10988,27,144,5359.71,198.5077777777778,27,Toys & Games,2022-01-08,2023-12-10,701,25.962962962962962
10989,20,100,4360.2,218.01,19,Clothing,2022-03-10,2023-11-27,627,31.35
10990,29,135,3010.16,103.79862068965517,29,Stationery,2022-01-05,2023-12-27,721,24.862068965517242
10991,19,77,2782.21,146.4321052631579,19,Kitchen,2022-01-10,2023-12-21,710,37.36842105263158
10992,27,108,3466.95,128.40555555555554,24,Beauty,2022-01-05,2023-11-06,670,24.814814814814813
10993,14,86,3863.0099999999998,275.9292857142857,14,Clothing,2022-01-25,2023-12-26,700,50.0
10994,27,125,4244.46,157.20222222222222,26,Kitchen,2022-01-14,2023-11-06,661,24.48148148148148
10995,22,85,2694.74,122.48818181818181,21,Stationery,2022-01-30,2023-12-27,696,31.636363636363637
10996,30,145,5000.68,166.68933333333334,26,Kitchen,2022-01-27,2023-12-11,683,22.766666666666666
10997,25,112,3801.37,152.0548,23,Kitchen,2022-02-09,2023-12-03,662,26.48
10998,33,171,5246.91,158.99727272727273,27,Toys & Games,2022-01-16,2023-12-16,699,21.181818181818183
10999,25,99,3614.65,144.586,25,Home Decor,2022-01-04,2023-11-05,670,26.8
11000,33,158,6623.610000000001,200.71545454545458,28,Electronics,2022-01-11,2023-12-31,719,21.78787878787879
11001,33,133,3836.44,116.25575757575757,33,Home Decor,2022-02-25,2023-11-22,635,19.242424242424242
11002,19,82,2320.92,122.15368421052632,18,Garden,2022-02-18,2023-12-15,665,35.0
11003,28,146,6011.41,214.69321428571428,27,Toys & Games,2022-03-01,2023-11-15,624,22.285714285714285
11004,20,74,1957.06,97.853,20,Stationery,2022-01-06,2023-08-22,593,29.65
11005,26,129,4570.71,175.79653846153846,25,Kitchen,2022-01-17,2023-12-25,707,27.192307692307693
11006,21,87,2909.63,138.55380952380952,21,Toys & Games,2022-01-29,2023-12-26,696,33.142857142857146
11007,23,115,4200.1,182.6130434782609,21,Home Decor,2022-01-04,2023-12-24,719,31.26086956521739
11008,24,134,6324.79,263.53291666666667,24,Kitchen,2022-01-06,2023-12-08,701,29.208333333333332
11009,32,134,4186.01,130.8128125,28,Home Decor,2022-01-08,2023-11-28,689,21.53125
11010,24,128,3780.61,157.52541666666667,22,Stationery,2022-01-06,2023-12-23,716,29.833333333333332
11011,26,130,5272.5199999999995,202.78923076923076,24,Clothing,2022-02-23,2023-12-30,675,25.96153846153846
11012,18,74,2021.2399999999998,112.29111111111109,17,Stationery,2022-01-04,2023-11-22,687,38.166666666666664
11013,20,111,4073.63,203.6815,20,Kitchen,2022-01-27,2023-12-06,678,33.9
11014,19,99,3136.95,165.10263157894735,18,Kitchen,2022-01-14,2023-12-17,702,36.94736842105263
11015,26,123,3583.81,137.83884615384616,25,Toys & Games,2022-02-23,2023-12-28,673,25.884615384615383
11016,28,126,5394.68,192.66714285714286,23,Home Decor,2022-02-05,2023-11-20,653,23.321428571428573
11017,25,117,4039.2599999999998,161.57039999999998,25,Stationery,2022-01-06,2023-12-02,695,27.8
11018,26,127,3648.87,140.34115384615384,24,Toys & Games,2022-03-20,2023-12-04,624,24.0
11019,30,153,4126.25,137.54166666666666,28,Stationery,2022-01-02,2023-12-22,719,23.966666666666665
11020,26,120,4592.75,176.64423076923077,24,Toys & Games,2022-01-09,2023-11-23,683,26.26923076923077
11021,27,129,3832.23,141.93444444444444,24,Stationery,2022-01-11,2023-12-24,712,26.37037037037037
11022,25,94,4087.7,163.50799999999998,22,Beauty,2022-01-03,2023-12-26,722,28.88
11023,25,103,3488.18,139.5272,23,Beauty,2022-01-05,2023-11-21,685,27.4
11024,29,150,5561.89,191.78931034482758,28,Kitchen,2022-02-05,2023-12-14,677,23.344827586206897
11025,29,144,5072.63,174.91827586206898,27,Beauty,2022-01-04,2023-12-01,696,24.0
11026,18,68,2038.24,113.23555555555555,18,Garden,2022-01-02,2023-12-19,716,39.77777777777778
11027,23,98,3176.7200000000003,138.11826086956523,21,Stationery,2022-01-19,2023-10-17,636,27.652173913043477
11028,22,112,3418.71,155.3959090909091,21,Beauty,2022-02-02,2023-11-29,665,30.227272727272727
11029,25,101,3044.99,121.7996,25,Beauty,2022-01-25,2023-12-14,688,27.52
11030,26,122,4276.75,164.4903846153846,23,Kitchen,2022-03-08,2023-12-18,650,25.0
11031,21,96,4057.46,193.21238095238095,20,Kitchen,2022-01-10,2023-12-29,718,34.19047619047619
11032,29,127,4859.4800000000005,167.568275862069,28,Stationery,2022-03-05,2023-11-04,609,21.0
11033,28,127,4763.42,170.12214285714285,26,Beauty,2022-01-01,2023-12-29,727,25.964285714285715
11034,20,84,2979.24,148.962,20,Toys & Games,2022-01-10,2023-12-04,693,34.65
11035,31,175,5469.429999999999,176.4332258064516,30,Stationery,2022-01-10,2023-12-20,709,22.870967741935484
11036,24,108,3998.82,166.6175,23,Home Decor,2022-01-31,2023-10-26,633,26.375
11037,22,109,3814.06,173.36636363636364,22,Beauty,2022-03-23,2023-12-07,624,28.363636363636363
11038,21,106,3983.4700000000003,189.68904761904764,20,Stationery,2022-01-31,2023-12-22,690,32.857142857142854
11039,28,127,6059.84,216.42285714285714,28,Garden,2022-01-19,2023-12-11,691,24.678571428571427
11040,32,156,5960.74,186.273125,32,Stationery,2022-01-02,2023-12-11,708,22.125
11041,31,128,3389.8,109.3483870967742,27,Stationery,2022-01-10,2023-12-31,720,23.225806451612904
11042,21,83,2853.79,135.8947619047619,20,Stationery,2022-01-18,2023-10-22,642,30.571428571428573
11043,21,94,3245.82,154.56285714285715,19,Kitchen,2022-01-23,2023-11-18,664,31.61904761904762
11044,25,134,5290.29,211.6116,22,Kitchen,2022-02-02,2023-12-27,693,27.72
11045,24,110,2851.13,118.79708333333333,22,Stationery,2022-01-15,2023-11-23,677,28.208333333333332
11046,21,95,3425.1099999999997,163.10047619047617,19,Stationery,2022-02-21,2023-12-28,675,32.142857142857146
11047,19,78,3225.22,169.74842105263156,19,Toys & Games,2022-04-14,2023-10-12,546,28.736842105263158
11048,32,194,5500.9800000000005,171.90562500000001,31,Toys & Games,2022-01-17,2023-12-30,712,22.25
11049,17,86,3369.68,198.2164705882353,17,Stationery,2022-01-16,2023-12-20,703,41.35294117647059
11050,23,122,5213.71,226.68304347826088,20,Kitchen,2022-01-07,2023-12-31,723,31.434782608695652
11051,19,85,2882.56,151.7136842105263,19,Clothing,2022-01-01,2023-12-24,722,38.0
11052,27,133,5331.66,197.46888888888887,26,Kitchen,2022-02-12,2023-11-20,646,23.925925925925927
11053,17,82,4051.42,238.31882352941176,15,Clothing,2022-02-23,2023-12-11,656,38.588235294117645
11054,22,105,2914.16,132.4618181818182,21,Toys & Games,2022-02-20,2023-11-25,643,29.227272727272727
11055,16,69,1492.69,93.293125,14,Stationery,2022-01-13,2023-11-26,682,42.625
11056,23,106,4039.32,175.6226086956522,22,Kitchen,2022-04-02,2023-12-15,622,27.043478260869566
11057,23,96,2673.91,116.25695652173913,23,Beauty,2022-01-26,2023-11-19,662,28.782608695652176
11058,21,74,2417.0299999999997,115.09666666666665,20,Home Decor,2022-01-29,2023-12-21,691,32.904761904761905
11059,36,149,4513.07,125.36305555555555,33,Home Decor,2022-02-14,2023-12-24,678,18.833333333333332
11060,27,123,4101.41,151.90407407407406,26,Stationery,2022-02-24,2023-12-12,656,24.296296296296298
11061,30,120,4445.65,148.18833333333333,30,Kitchen,2022-01-08,2023-12-08,699,23.3
11062,18,88,3834.25,213.01388888888889,17,Toys & Games,2022-01-31,2023-10-15,622,34.55555555555556
11063,31,162,4444.4,143.36774193548385,28,Garden,2022-01-02,2023-12-19,716,23.096774193548388
11064,17,67,2352.2,138.36470588235292,16,Home Decor,2022-05-27,2023-12-06,558,32.8235294117647
11065,21,78,2758.5299999999997,131.35857142857142,21,Clothing,2022-04-21,2023-12-21,609,29.0
11066,13,60,1987.5,152.8846153846154,12,Kitchen,2022-01-03,2023-11-12,678,52.15384615384615
11067,21,115,4714.79,224.51380952380953,21,Clothing,2022-01-05,2023-12-28,722,34.38095238095238
11068,28,122,3945.11,140.89678571428573,27,Beauty,2022-01-05,2023-12-13,707,25.25
11069,17,80,2703.33,159.01941176470586,17,Clothing,2022-01-02,2023-08-06,581,34.1764705882353
11070,27,133,5526.85,204.69814814814816,24,Toys & Games,2022-01-16,2023-12-31,714,26.444444444444443
11071,20,87,2597.37,129.86849999999998,20,Stationery,2022-02-01,2023-12-02,669,33.45
11072,25,108,3713.72,148.5488,23,Toys & Games,2022-02-04,2023-12-24,688,27.52
11073,16,86,2543.53,158.970625,16,Stationery,2022-04-14,2023-11-07,572,35.75
11074,19,94,2851.18,150.0621052631579,19,Toys & Games,2022-01-19,2023-12-25,705,37.10526315789474
11075,33,164,5347.84,162.05575757575758,31,Clothing,2022-01-22,2023-11-22,669,20.272727272727273
11076,20,85,2945.12,147.256,19,Beauty,2022-03-01,2023-12-25,664,33.2
11077,17,79,2071.0,121.82352941176471,15,Kitchen,2022-01-11,2023-12-29,717,42.1764705882353
11078,26,113,3496.99,134.49961538461537,25,Stationery,2022-01-22,2023-12-31,708,27.23076923076923
11079,24,94,3198.51,133.27125,24,Garden,2022-01-24,2023-12-02,677,28.208333333333332
11080,32,155,5394.26,168.570625,30,Kitchen,2022-01-08,2023-12-04,695,21.71875
11081,21,94,3682.31,175.34809523809523,20,Stationery,2022-01-07,2023-11-02,664,31.61904761904762
11082,31,127,4070.08,131.29290322580644,30,Stationery,2022-02-06,2023-12-30,692,22.322580645161292
11083,22,82,3892.71,176.94136363636363,22,Clothing,2022-01-31,2023-12-29,697,31.681818181818183
11084,19,72,2762.89,145.41526315789474,18,Toys & Games,2022-03-21,2023-09-23,551,29.0
11085,23,116,3738.65,162.55,23,Stationery,2022-01-16,2023-11-21,674,29.304347826086957
11086,26,131,6426.04,247.1553846153846,24,Electronics,2022-03-16,2023-12-29,653,25.115384615384617
11087,29,114,3744.95,129.13620689655173,27,Kitchen,2022-01-01,2023-12-31,729,25.137931034482758
11088,18,93,3185.16,176.95333333333332,18,Beauty,2022-03-23,2023-11-20,607,33.72222222222222
11089,29,107,2753.53,94.9493103448276,25,Kitchen,2022-04-06,2023-12-18,621,21.413793103448278
11090,23,84,2605.83,113.29695652173913,21,Stationery,2022-07-08,2023-10-25,474,20.608695652173914
11091,25,106,3071.76,122.8704,25,Home Decor,2022-01-27,2023-11-29,671,26.84
11092,27,128,5053.05,187.15,24,Kitchen,2022-01-02,2023-12-30,727,26.925925925925927
11093,23,107,3323.21,144.48739130434782,22,Beauty,2022-01-21,2023-12-31,709,30.82608695652174
11094,19,86,2519.07,132.58263157894737,18,Stationery,2022-01-25,2023-12-12,686,36.10526315789474
11095,17,76,2048.5299999999997,120.50176470588234,15,Clothing,2022-01-27,2023-11-06,648,38.11764705882353
11096,34,140,4494.04,132.17764705882354,29,Home Decor,2022-01-22,2023-11-29,676,19.88235294117647
11097,25,107,3176.04,127.0416,24,Stationery,2022-01-18,2023-10-14,634,25.36
11098,22,114,3554.9700000000003,161.58954545454546,21,Kitchen,2022-01-15,2023-08-20,582,26.454545454545453
11099,29,150,4927.19,169.90310344827586,26,Beauty,2022-01-04,2023-12-15,710,24.482758620689655
11100,19,93,3059.64,161.0336842105263,17,Stationery,2022-01-03,2023-12-05,701,36.89473684210526
11101,21,85,3095.44,147.40190476190477,20,Clothing,2022-01-10,2023-12-23,712,33.904761904761905
11102,23,113,3118.8,135.6,22,Stationery,2022-01-11,2023-12-16,704,30.608695652173914
11103,25,91,3711.3,148.452,24,Beauty,2022-02-18,2023-12-28,678,27.12
11104,31,125,4775.07,154.03451612903226,31,Stationery,2022-01-22,2023-12-31,708,22.838709677419356
11105,32,139,3995.97,124.8740625,31,Kitchen,2022-01-03,2023-12-26,722,22.5625
11106,21,96,2468.11,117.52904761904763,20,Kitchen,2022-02-12,2023-11-21,647,30.80952380952381
11107,30,133,3962.47,132.08233333333334,29,Garden,2022-01-11,2023-11-30,688,22.933333333333334
11108,27,155,5205.45,192.79444444444445,25,Garden,2022-02-03,2023-12-30,695,25.74074074074074
11109,22,109,3123.04,141.95636363636365,22,Stationery,2022-02-05,2023-12-23,686,31.181818181818183
11110,22,110,3229.12,146.77818181818182,20,Clothing,2022-01-25,2023-11-28,672,30.545454545454547
11111,36,171,4715.85,130.99583333333334,30,Stationery,2022-01-03,2023-12-24,720,20.0
11112,21,94,3391.29,161.49,19,Stationery,2022-02-10,2023-12-02,660,31.428571428571427
11113,31,121,3306.0699999999997,106.6474193548387,31,Clothing,2022-01-13,2023-12-14,700,22.580645161290324
11114,23,120,4068.66,176.8982608695652,21,Stationery,2022-01-21,2023-12-28,706,30.695652173913043
11115,22,103,3278.46,149.0209090909091,21,Clothing,2022-02-17,2023-12-09,660,30.0
11116,32,136,5975.61,186.7378125,30,Beauty,2022-01-17,2023-12-02,684,21.375
11117,25,124,3061.77,122.4708,23,Kitchen,2022-01-10,2023-12-24,713,28.52
11118,27,117,4628.12,171.41185185185185,23,Kitchen,2022-01-29,2023-11-24,664,24.59259259259259
11119,31,133,4899.03,158.0332258064516,28,Kitchen,2022-01-15,2023-12-06,690,22.258064516129032
11120,21,106,3621.46,172.4504761904762,21,Beauty,2022-01-14,2023-10-12,636,30.285714285714285
11121,17,93,3564.59,209.68176470588236,17,Kitchen,2022-01-31,2023-09-20,597,35.11764705882353
11122,25,113,3109.76,124.39040000000001,22,Beauty,2022-01-30,2023-12-02,671,26.84
11123,31,135,5292.21,170.71645161290323,30,Beauty,2022-01-02,2023-11-24,691,22.29032258064516
11124,22,105,3193.74,145.17,21,Stationery,2022-01-13,2023-12-18,704,32.0
11125,22,103,4312.85,196.03863636363639,21,Kitchen,2022-01-17,2023-11-21,673,30.59090909090909
11126,28,139,4563.21,162.97178571428572,27,Garden,2022-02-17,2023-12-02,653,23.321428571428573
11127,27,131,4409.09,163.29962962962964,27,Kitchen,2022-01-01,2023-11-23,691,25.59259259259259
11128,32,161,6618.32,206.8225,29,Stationery,2022-01-16,2023-12-30,713,22.28125
11129,29,133,4862.65,167.67758620689654,28,Garden,2022-01-21,2023-12-31,709,24.448275862068964
11130,32,160,5750.4800000000005,179.70250000000001,32,Stationery,2022-01-21,2023-12-16,694,21.6875
11131,16,90,3043.69,190.230625,15,Kitchen,2022-01-05,2023-10-04,637,39.8125
11132,24,113,4283.84,178.49333333333334,24,Toys & Games,2022-01-29,2023-11-21,661,27.541666666666668
11133,24,109,4267.94,177.83083333333332,22,Stationery,2022-01-06,2023-12-15,708,29.5
11134,29,123,3537.23,121.97344827586207,28,Home Decor,2022-01-13,2023-11-28,684,23.586206896551722
11135,24,94,3199.44,133.31,23,Beauty,2022-03-07,2023-10-30,602,25.083333333333332
11136,29,160,7388.43,254.77344827586208,28,Kitchen,2022-01-13,2023-12-26,712,24.551724137931036
11137,31,134,3781.8500000000004,121.9951612903226,30,Stationery,2022-01-19,2023-12-21,701,22.612903225806452
11138,26,117,3701.41,142.36192307692306,23,Beauty,2022-01-07,2023-12-14,706,27.153846153846153
11139,21,103,5173.57,246.36047619047616,21,Garden,2022-01-10,2023-11-29,688,32.76190476190476
11140,25,103,2843.46,113.7384,24,Toys & Games,2022-02-18,2023-12-30,680,27.2
11141,22,100,4182.17,190.09863636363636,21,Electronics,2022-01-12,2023-12-16,703,31.954545454545453
11142,26,125,4816.41,185.24653846153845,26,Beauty,2022-02-07,2023-12-26,687,26.423076923076923
11143,26,133,5364.17,206.31423076923076,24,Beauty,2022-01-06,2023-10-24,656,25.23076923076923
11144,21,82,3096.13,147.4347619047619,20,Beauty,2022-01-21,2023-12-12,690,32.857142857142854
11145,20,98,2707.3,135.365,17,Beauty,2022-01-18,2023-12-07,688,34.4
11146,26,145,3740.83,143.87807692307692,23,Beauty,2022-01-22,2023-12-29,706,27.153846153846153
11147,19,80,3084.35,162.3342105263158,19,Kitchen,2022-01-09,2023-12-18,708,37.26315789473684
11148,30,135,5069.889999999999,168.99633333333333,29,Home Decor,2022-03-13,2023-12-14,641,21.366666666666667
11149,23,116,3736.45,162.45434782608694,22,Kitchen,2022-01-12,2023-11-21,678,29.47826086956522
11150,18,89,2731.2599999999998,151.73666666666665,18,Home Decor,2022-02-27,2023-11-16,627,34.833333333333336
11151,41,204,6575.45,160.37682926829268,39,Home Decor,2022-01-30,2023-12-06,675,16.463414634146343
11152,22,90,2907.05,132.13863636363638,21,Home Decor,2022-01-04,2023-11-28,693,31.5
11153,30,135,3966.7000000000003,132.22333333333333,25,Kitchen,2022-01-16,2023-11-14,667,22.233333333333334
11154,27,124,4917.63,182.13444444444445,27,Stationery,2022-03-27,2023-12-10,623,23.074074074074073
11155,32,165,6079.49,189.9840625,28,Stationery,2022-01-01,2023-12-22,720,22.5
11156,30,143,5198.68,173.28933333333333,25,Toys & Games,2022-01-29,2023-12-09,679,22.633333333333333
11157,26,128,4502.67,173.17961538461537,26,Home Decor,2022-02-04,2023-12-22,686,26.384615384615383
11158,21,87,3054.64,145.45904761904762,21,Beauty,2022-01-13,2023-12-27,713,33.95238095238095
11159,27,125,4719.04,174.77925925925925,25,Stationery,2022-01-28,2023-11-11,652,24.14814814814815
11160,23,91,2051.15,89.1804347826087,22,Kitchen,2022-01-04,2023-10-16,650,28.26086956521739
11161,16,65,1663.3,103.95625,16,Beauty,2022-01-14,2023-12-11,696,43.5
11162,22,104,4253.4,193.33636363636361,21,Garden,2022-03-01,2023-11-30,639,29.045454545454547
11163,22,90,3541.81,160.99136363636364,22,Toys & Games,2022-02-10,2023-11-29,657,29.863636363636363
11164,25,129,4564.54,182.5816,24,Beauty,2022-04-19,2023-12-23,613,24.52
11165,18,73,1996.75,110.93055555555556,18,Clothing,2022-03-10,2023-12-15,645,35.833333333333336
11166,25,133,3794.23,151.7692,22,Kitchen,2022-02-08,2023-11-29,659,26.36
11167,20,89,2541.93,127.09649999999999,19,Toys & Games,2022-02-17,2023-11-02,623,31.15
11168,21,103,3042.2,144.86666666666665,21,Stationery,2022-01-09,2023-11-10,670,31.904761904761905
11169,29,140,4237.65,146.12586206896552,28,Toys & Games,2022-01-05,2023-12-31,725,25.0
11170,27,125,3627.1,134.33703703703702,25,Home Decor,2022-03-17,2023-12-04,627,23.22222222222222
11171,18,69,1722.17,95.67611111111111,16,Toys & Games,2022-02-05,2023-10-26,628,34.888888888888886
11172,28,144,5944.9800000000005,212.3207142857143,25,Home Decor,2022-01-06,2023-12-02,695,24.821428571428573
