CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned
11451,10,26,5874.96,4,4,5,13,Champions,5,0
11452,55,22,3076.68,1,2,2,5,Hibernating,1,0
11453,28,34,5578.099999999999,3,5,5,13,Loyal Customers,5,0
11454,10,21,3713.25,4,2,3,9,New Customers,3,0
11455,36,29,2973.68,2,5,2,9,At-Risk,1,0
11456,1,25,5718.62,5,3,5,13,Loyal Customers,0,0
11457,21,25,4311.96,3,3,4,10,Loyal Customers,0,0
11458,50,15,2547.82,1,1,1,3,Hibernating,2,0
11459,3,33,5607.92,5,5,5,15,Champions,5,0
11460,90,13,2120.2799999999997,1,1,1,3,Hibernating,4,0
11461,38,21,5309.25,2,2,5,9,Hibernating,0,0
11462,1,28,5259.95,5,4,5,14,Champions,0,0
11463,52,32,3363.4,1,5,2,8,At-Risk,1,0
11464,80,19,2312.94,1,1,1,3,Hibernating,4,0
11465,29,22,3841.81,3,2,3,8,Potential Loyalists,3,0
11466,25,25,5306.3,3,3,5,11,Loyal Customers,0,0
11467,27,18,3505.96,3,1,2,6,Potential Loyalists,2,0
11468,45,24,4042.7400000000002,2,3,3,8,At-Risk,1,0
11469,36,19,4810.7300000000005,2,1,5,8,Hibernating,3,0
11470,52,16,2456.98,1,1,1,3,Hibernating,2,0
11471,64,20,3963.23,1,1,3,5,Hibernating,1,0
11472,1,21,2292.4900000000002,5,2,1,8,New Customers,3,0
11473,27,25,3251.24,3,3,2,8,Loyal Customers,3,0
11474,9,23,4188.3,4,3,4,11,Loyal Customers,3,0
11475,35,26,4080.37,2,4,4,10,At-Risk,0,0
11476,21,26,3986.83,3,4,3,10,Loyal Customers,0,0
11477,5,27,4063.65,5,4,3,12,Champions,0,0
11478,4,17,3289.87,5,1,2,8,New Customers,3,0
11479,6,24,3067.23,5,3,2,10,Loyal Customers,3,0
11480,6,25,3504.4500000000003,5,3,2,10,Loyal Customers,3,0
11481,83,17,2763.77,1,1,1,3,Hibernating,4,0
11482,12,21,3182.71,4,2,2,8,New Customers,3,0
11483,17,22,3650.0099999999998,4,2,3,9,New Customers,3,0
11484,22,26,4207.41,3,4,4,11,Loyal Customers,0,0
11485,10,33,6438.83,4,5,5,14,Champions,5,0
11486,32,24,4043.28,2,3,3,8,At-Risk,0,0
11487,12,20,2848.22,4,1,1,6,New Customers,3,0
11488,75,27,4485.32,1,4,4,9,At-Risk,1,0
11489,73,22,3406.88,1,2,2,5,Hibernating,1,0
11490,43,28,4184.1900000000005,2,4,4,10,At-Risk,1,0
11491,48,27,4101.84,2,4,4,10,At-Risk,1,0
11492,30,29,3632.9,2,5,3,10,At-Risk,0,0
11493,27,17,2451.08,3,1,1,5,Potential Loyalists,2,0
11494,35,40,6471.16,2,5,5,12,At-Risk,5,0
11495,41,28,3993.62,2,4,3,9,At-Risk,1,0
11496,56,19,3885.97,1,1,3,5,Hibernating,1,0
11497,37,12,1492.2599999999998,2,1,1,4,Hibernating,2,0
11498,92,16,1982.8100000000002,1,1,1,3,Hibernating,4,1
11499,1,30,4400.3,5,5,4,14,Champions,0,0
11500,18,28,5044.96,3,4,5,12,Loyal Customers,0,0
11501,179,18,2919.27,1,1,1,3,Hibernating,4,1
11502,17,39,7462.51,4,5,5,14,Champions,5,0
11503,70,15,1819.1200000000001,1,1,1,3,Hibernating,2,0
11504,3,25,3468.61,5,3,2,10,Loyal Customers,3,0
11505,37,19,2824.58,2,1,1,4,Hibernating,2,0
11506,17,18,3055.12,4,1,2,7,New Customers,2,0
11507,18,30,4438.8,3,5,4,12,Loyal Customers,0,0
11508,20,19,2709.4,3,1,1,5,Potential Loyalists,2,0
11509,113,22,4537.45,1,2,4,7,Hibernating,4,1
11510,14,18,2525.61,4,1,1,6,New Customers,2,0
11511,22,17,2906.4,3,1,1,5,Potential Loyalists,2,0
11512,1,25,5647.54,5,3,5,13,Loyal Customers,0,0
11513,19,23,3095.5099999999998,3,3,2,8,Loyal Customers,3,0
11514,47,22,2206.93,2,2,1,5,Hibernating,2,0
11515,60,21,3066.32,1,2,2,5,Hibernating,1,0
11516,44,19,2494.38,2,1,1,4,Hibernating,2,0
11517,15,29,5345.1,4,5,5,14,Champions,5,0
11518,26,26,3663.29,3,4,3,10,Loyal Customers,0,0
11519,24,34,4310.8,3,5,4,12,Loyal Customers,5,0
11520,37,32,5262.89,2,5,5,12,At-Risk,5,0
11521,14,23,4043.19,4,3,3,10,Loyal Customers,3,0
11522,48,24,2760.59,2,3,1,6,At-Risk,1,0
11523,29,29,4629.1,3,5,4,12,Loyal Customers,0,0
11524,23,34,5606.81,3,5,5,13,Loyal Customers,5,0
11525,31,24,5635.9,2,3,5,10,At-Risk,0,0
11526,5,25,3893.6,5,3,3,11,Loyal Customers,0,0
11527,91,19,3019.4500000000003,1,1,2,4,Hibernating,4,1
11528,16,28,3889.47,4,4,3,11,Champions,0,0
11529,28,37,5012.79,3,5,5,13,Loyal Customers,5,0
11530,24,29,5337.4400000000005,3,5,5,13,Loyal Customers,5,0
11531,9,35,4530.85,4,5,4,13,Champions,5,0
11532,86,25,5172.61,1,3,5,9,At-Risk,1,0
11533,3,34,5358.65,5,5,5,15,Champions,5,0
11534,12,14,2033.2,4,1,1,6,New Customers,2,0
11535,69,26,3187.82,1,4,2,7,At-Risk,1,0
11536,5,24,3116.13,5,3,2,10,Loyal Customers,3,0
11537,45,16,2431.32,2,1,1,4,Hibernating,2,0
11538,38,29,4798.68,2,5,5,12,At-Risk,0,0
11539,35,21,3805.3199999999997,2,2,3,7,Hibernating,3,0
11540,8,26,3710.1,5,4,3,12,Champions,0,0
11541,53,18,2267.05,1,1,1,3,Hibernating,2,0
11542,55,24,3706.65,1,3,3,7,At-Risk,1,0
11543,51,24,2570.5099999999998,1,3,1,5,At-Risk,1,0
11544,2,17,3337.1,5,1,2,8,New Customers,3,0
11545,63,19,3277.15,1,1,2,4,Hibernating,2,0
11546,58,27,3522.2400000000002,1,4,2,7,At-Risk,1,0
11547,44,18,2859.98,2,1,1,4,Hibernating,2,0
11548,16,16,2182.4,4,1,1,6,New Customers,2,0
11549,26,34,5563.07,3,5,5,13,Loyal Customers,5,0
11550,23,27,3968.61,3,4,3,10,Loyal Customers,0,0
11551,8,22,4219.05,5,2,4,11,New Customers,3,0
11552,8,22,3367.53,5,2,2,9,New Customers,3,0
11553,5,22,3960.6,5,2,3,10,New Customers,3,0
11554,57,18,2033.63,1,1,1,3,Hibernating,2,0
11555,27,33,5639.27,3,5,5,13,Loyal Customers,5,0
11556,10,32,6162.75,4,5,5,14,Champions,5,0
11557,55,30,4980.6,1,5,5,11,At-Risk,5,0
11558,41,24,5244.62,2,3,5,10,At-Risk,0,0
11559,68,22,4058.37,1,2,3,6,Hibernating,1,0
11560,58,20,2079.2,1,1,1,3,Hibernating,2,0
11561,9,21,2968.72,4,2,2,8,New Customers,3,0
11562,34,24,4881.8,2,3,5,10,At-Risk,0,0
11563,39,20,2617.29,2,1,1,4,Hibernating,2,0
11564,8,30,7128.7,5,5,5,15,Champions,5,0
11565,7,25,4490.57,5,3,4,12,Loyal Customers,0,0
11566,42,32,5217.94,2,5,5,12,At-Risk,5,0
11567,10,29,6191.8,4,5,5,14,Champions,5,0
11568,51,27,4703.47,1,4,4,9,At-Risk,1,0
11569,60,20,3553.17,1,1,3,5,Hibernating,1,0
11570,23,26,3518.83,3,4,2,9,Loyal Customers,3,0
11571,13,22,3815.9,4,2,3,9,New Customers,3,0
11572,74,24,3342.71,1,3,2,6,At-Risk,1,0
11573,77,20,3032.96,1,1,2,4,Hibernating,4,0
11574,70,26,5828.84,1,4,5,10,At-Risk,1,0
11575,17,33,6237.8099999999995,4,5,5,14,Champions,5,0
11576,3,30,3098.7,5,5,2,12,Champions,0,0
11577,22,23,3626.9,3,3,3,9,Loyal Customers,3,0
11578,44,21,4482.13,2,2,4,8,Hibernating,1,0
11579,21,30,3115.42,3,5,2,10,Loyal Customers,0,0
11580,39,25,4038.08,2,3,3,8,At-Risk,1,0
11581,47,23,4107.42,2,3,4,9,At-Risk,1,0
11582,10,25,4348.16,4,3,4,11,Loyal Customers,0,0
11583,24,33,5423.3,3,5,5,13,Loyal Customers,5,0
11584,4,33,6907.2699999999995,5,5,5,15,Champions,5,0
11585,5,24,3487.58,5,3,2,10,Loyal Customers,3,0
11586,19,26,4790.07,3,4,4,11,Loyal Customers,0,0
11587,70,26,4560.4400000000005,1,4,4,9,At-Risk,1,0
11588,8,34,5833.9,5,5,5,15,Champions,5,0
11589,1,21,2986.2200000000003,5,2,2,9,New Customers,3,0
11590,43,22,3241.47,2,2,2,6,Hibernating,3,0
11591,108,24,4241.9,1,3,4,8,At-Risk,4,1
11592,13,21,6054.1900000000005,4,2,5,11,New Customers,0,0
11593,19,28,4806.24,3,4,5,12,Loyal Customers,0,0
11594,3,25,3598.78,5,3,3,11,Loyal Customers,3,0
11595,38,23,4364.51,2,3,4,9,At-Risk,1,0
11596,16,34,6342.39,4,5,5,14,Champions,5,0
11597,17,29,3682.81,4,5,3,12,Champions,0,0
11598,20,29,4375.36,3,5,4,12,Loyal Customers,0,0
11599,21,30,3982.98,3,5,3,11,Loyal Customers,0,0
11600,44,33,3141.0099999999998,2,5,2,9,At-Risk,1,0
11601,2,30,6171.81,5,5,5,15,Champions,5,0
11602,1,27,3664.44,5,4,3,12,Champions,0,0
11603,68,30,5948.49,1,5,5,11,At-Risk,5,0
11604,34,30,3776.93,2,5,3,10,At-Risk,0,0
11605,7,27,4311.53,5,4,4,13,Champions,0,0
11606,5,25,3769.32,5,3,3,11,Loyal Customers,3,0
11607,19,35,5043.11,3,5,5,13,Loyal Customers,5,0
11608,9,30,4816.7300000000005,4,5,5,14,Champions,0,0
11609,25,18,3254.16,3,1,2,6,Potential Loyalists,2,0
11610,25,26,4131.67,3,4,4,11,Loyal Customers,0,0
11611,17,18,2666.55,4,1,1,6,New Customers,2,0
11612,50,23,3180.12,1,3,2,6,At-Risk,1,0
11613,16,24,3653.13,4,3,3,10,Loyal Customers,3,0
11614,9,25,3185.43,4,3,2,9,Loyal Customers,3,0
11615,57,22,3551.39,1,2,3,6,Hibernating,1,0
11616,30,22,4545.62,2,2,4,8,Hibernating,0,0
11617,50,23,3317.8,1,3,2,6,At-Risk,1,0
11618,3,35,5807.72,5,5,5,15,Champions,5,0
11619,51,26,3164.68,1,4,2,7,At-Risk,1,0
11620,8,13,1093.22,5,1,1,7,New Customers,2,0
11621,43,28,5409.5599999999995,2,4,5,11,At-Risk,5,0
11622,39,21,3889.08,2,2,3,7,Hibernating,3,0
11623,50,20,3136.0099999999998,1,1,2,4,Hibernating,2,0
11624,13,20,2844.8,4,1,1,6,New Customers,3,0
11625,1,29,3615.24,5,5,3,13,Champions,0,0
11626,25,25,4211.84,3,3,4,10,Loyal Customers,0,0
11627,19,28,4139.1900000000005,3,4,4,11,Loyal Customers,0,0
11628,22,23,3333.63,3,3,2,8,Loyal Customers,3,0
11629,30,19,2587.62,2,1,1,4,Hibernating,2,0
11630,3,21,2169.25,5,2,1,8,New Customers,3,0
11631,59,35,4835.7699999999995,1,5,5,11,At-Risk,5,0
11632,6,19,2712.25,5,1,1,7,New Customers,3,0
11633,4,35,5193.96,5,5,5,15,Champions,5,0
11634,79,11,1548.8799999999999,1,1,1,3,Hibernating,2,0
11635,2,31,4752.24,5,5,4,14,Champions,0,0
11636,19,28,4315.54,3,4,4,11,Loyal Customers,0,0
11637,103,23,3383.28,1,3,2,6,At-Risk,4,1
11638,3,27,5419.89,5,4,5,14,Champions,0,0
11639,30,21,3795.64,2,2,3,7,Hibernating,3,0
11640,1,28,4892.87,5,4,5,14,Champions,0,0
11641,5,22,4415.21,5,2,4,11,New Customers,3,0
11642,42,26,4423.76,2,4,4,10,At-Risk,1,0
11643,1,31,6506.68,5,5,5,15,Champions,5,0
11644,4,22,2872.5899999999997,5,2,1,8,New Customers,3,0
11645,7,26,5447.0,5,4,5,14,Champions,0,0
11646,30,20,2447.89,2,1,1,4,Hibernating,2,0
11647,20,16,2924.44,3,1,1,5,Potential Loyalists,2,0
11648,101,25,3840.04,1,3,3,7,At-Risk,4,1
11649,7,30,4027.63,5,5,3,13,Champions,0,0
11650,51,20,3442.63,1,1,2,4,Hibernating,2,0
11651,21,21,3873.25,3,2,3,8,Potential Loyalists,3,0
11652,67,19,2635.56,1,1,1,3,Hibernating,2,0
11653,1,25,4651.75,5,3,4,12,Loyal Customers,0,0
11654,10,26,4084.3,4,4,4,12,Champions,0,0
11655,80,29,3984.7,1,5,3,9,At-Risk,1,0
11656,8,21,4460.7300000000005,5,2,4,11,New Customers,3,0
11657,56,19,4604.5599999999995,1,1,4,6,Hibernating,1,0
11658,37,25,4773.58,2,3,4,9,At-Risk,0,0
11659,2,33,5861.42,5,5,5,15,Champions,5,0
11660,1,18,3165.3,5,1,2,8,New Customers,3,0
11661,10,35,5853.39,4,5,5,14,Champions,5,0
11662,1,18,2890.51,5,1,1,7,New Customers,3,0
11663,28,26,3169.39,3,4,2,9,Loyal Customers,3,0
11664,8,29,4060.87,5,5,3,13,Champions,0,0
11665,4,41,6989.8,5,5,5,15,Champions,5,0
11666,14,25,3725.53,4,3,3,10,Loyal Customers,3,0
11667,25,20,3243.23,3,1,2,6,Potential Loyalists,3,0
11668,20,20,4280.6,3,1,4,8,Potential Loyalists,3,0
11669,20,14,2306.51,3,1,1,5,Potential Loyalists,2,0
11670,9,29,5486.76,4,5,5,14,Champions,5,0
11671,20,29,4238.49,3,5,4,12,Loyal Customers,0,0
11672,1,26,3766.37,5,4,3,12,Champions,0,0
11673,16,27,4763.6,4,4,4,12,Champions,0,0
11674,35,24,4465.23,2,3,4,9,At-Risk,0,0
11675,17,16,3507.7,4,1,2,7,New Customers,2,0
11676,85,27,4757.55,1,4,4,9,At-Risk,1,0
11677,36,23,3589.59,2,3,3,8,At-Risk,3,0
11678,22,28,3782.66,3,4,3,10,Loyal Customers,0,0
11679,14,26,4339.95,4,4,4,12,Champions,0,0
11680,16,22,2347.71,4,2,1,7,New Customers,3,0
11681,34,31,5167.53,2,5,5,12,At-Risk,5,0
11682,10,28,5042.21,4,4,5,13,Champions,0,0
11683,50,14,3164.87,1,1,2,4,Hibernating,2,0
11684,49,19,3625.9399999999996,2,1,3,6,Hibernating,2,0
11685,4,34,6620.32,5,5,5,15,Champions,5,0
11686,7,26,3553.36,5,4,3,12,Champions,3,0
11687,39,26,4010.99,2,4,3,9,At-Risk,1,0
11688,26,25,3457.05,3,3,2,8,Loyal Customers,3,0
11689,21,19,3089.94,3,1,2,6,Potential Loyalists,2,0
11690,13,14,2282.35,4,1,1,6,New Customers,2,0
11691,59,22,2533.48,1,2,1,4,Hibernating,2,0
11692,11,26,3977.8500000000004,4,4,3,11,Champions,0,0
11693,11,22,3630.82,4,2,3,9,New Customers,3,0
11694,10,22,2467.77,4,2,1,7,New Customers,3,0
11695,4,19,2649.14,5,1,1,7,New Customers,3,0
11696,14,22,2744.7,4,2,1,7,New Customers,3,0
11697,52,16,2205.21,1,1,1,3,Hibernating,2,0
11698,30,8,953.57,2,1,1,4,Hibernating,2,0
11699,32,31,5163.08,2,5,5,12,At-Risk,5,0
11700,7,22,2988.82,5,2,2,9,New Customers,3,0
11701,28,27,2472.32,3,4,1,8,Loyal Customers,3,0
11702,42,21,3844.81,2,2,3,7,Hibernating,1,0
11703,17,19,3464.03,4,1,2,7,New Customers,3,0
11704,41,27,4265.62,2,4,4,10,At-Risk,1,0
11705,8,19,3115.59,5,1,2,8,New Customers,3,0
11706,141,29,3563.0,1,5,3,9,At-Risk,4,1
11707,123,16,3267.55,1,1,2,4,Hibernating,4,1
11708,28,18,2309.2,3,1,1,5,Potential Loyalists,2,0
11709,58,30,4768.63,1,5,4,10,At-Risk,1,0
11710,54,21,2322.37,1,2,1,4,Hibernating,2,0
11711,62,23,2800.34,1,3,1,5,At-Risk,1,0
11712,25,34,4047.45,3,5,3,11,Loyal Customers,5,0
11713,22,21,4135.7,3,2,4,9,Potential Loyalists,3,0
11714,18,31,4225.79,3,5,4,12,Loyal Customers,0,0
11715,14,17,2563.18,4,1,1,6,New Customers,2,0
11716,5,21,3071.16,5,2,2,9,New Customers,3,0
11717,16,22,3779.8100000000004,4,2,3,9,New Customers,3,0
11718,53,20,4181.5,1,1,4,6,Hibernating,1,0
11719,1,21,3221.61,5,2,2,9,New Customers,3,0
11720,39,18,2889.17,2,1,1,4,Hibernating,2,0
11721,5,20,2753.25,5,1,1,7,New Customers,3,0
11722,72,20,3579.52,1,1,3,5,Hibernating,1,0
11723,96,20,3398.59,1,1,2,4,Hibernating,4,1
11724,89,30,3878.67,1,5,3,9,At-Risk,1,0
11725,6,24,4148.37,5,3,4,12,Loyal Customers,0,0
11726,22,31,4418.48,3,5,4,12,Loyal Customers,0,0
11727,25,22,2927.7799999999997,3,2,1,6,Potential Loyalists,3,0
11728,9,22,2891.75,4,2,1,7,New Customers,3,0
11729,90,16,2101.13,1,1,1,3,Hibernating,4,0
11730,96,21,3059.3500000000004,1,2,2,5,Hibernating,4,1
11731,33,19,2274.71,2,1,1,4,Hibernating,2,0
11732,8,25,3635.71,5,3,3,11,Loyal Customers,3,0
11733,21,30,4956.32,3,5,5,13,Loyal Customers,5,0
11734,67,26,4908.78,1,4,5,10,At-Risk,1,0
11735,17,26,3135.2,4,4,2,10,Champions,3,0
11736,15,27,3067.27,4,4,2,10,Champions,3,0
11737,48,22,4074.9,2,2,4,8,Hibernating,1,0
11738,63,27,4204.88,1,4,4,9,At-Risk,1,0
11739,43,15,2701.15,2,1,1,4,Hibernating,2,0
11740,5,22,2657.87,5,2,1,8,New Customers,3,0
11741,88,25,2901.06,1,3,1,5,At-Risk,1,0
11742,13,22,3986.99,4,2,3,9,New Customers,3,0
11743,121,16,2045.84,1,1,1,3,Hibernating,4,1
11744,7,32,5050.55,5,5,5,15,Champions,5,0
11745,2,22,3230.67,5,2,2,9,New Customers,3,0
11746,9,31,3940.58,4,5,3,12,Champions,0,0
11747,12,31,6000.61,4,5,5,14,Champions,5,0
11748,76,21,5054.92,1,2,5,8,Hibernating,1,0
11749,7,16,2582.41,5,1,1,7,New Customers,2,0
11750,83,23,3956.31,1,3,3,7,At-Risk,1,0
11751,15,29,4400.46,4,5,4,13,Champions,0,0
11752,17,16,2476.19,4,1,1,6,New Customers,2,0
11753,50,35,6145.860000000001,1,5,5,11,At-Risk,5,0
11754,18,27,3608.2,3,4,3,10,Loyal Customers,0,0
11755,53,19,3441.23,1,1,2,4,Hibernating,2,0
11756,20,19,2343.92,3,1,1,5,Potential Loyalists,2,0
11757,44,24,4100.04,2,3,4,9,At-Risk,1,0
11758,51,17,4383.45,1,1,4,6,Hibernating,1,0
11759,30,28,5684.41,2,4,5,11,At-Risk,5,0
11760,15,28,4833.13,4,4,5,13,Champions,0,0
11761,73,27,4292.83,1,4,4,9,At-Risk,1,0
11762,3,26,3752.7,5,4,3,12,Champions,0,0
11763,9,36,5190.7300000000005,4,5,5,14,Champions,5,0
11764,79,28,3529.5699999999997,1,4,3,8,At-Risk,1,0
11765,33,25,3349.87,2,3,2,7,At-Risk,3,0
11766,35,12,1777.44,2,1,1,4,Hibernating,2,0
11767,36,17,3512.29,2,1,2,5,Hibernating,2,0
11768,28,28,3984.27,3,4,3,10,Loyal Customers,0,0
11769,81,13,2914.98,1,1,1,3,Hibernating,4,0
11770,24,24,3822.06,3,3,3,9,Loyal Customers,3,0
11771,28,25,3207.42,3,3,2,8,Loyal Customers,3,0
11772,45,34,4936.96,2,5,5,12,At-Risk,5,0
11773,27,25,3846.14,3,3,3,9,Loyal Customers,0,0
11774,41,25,3843.77,2,3,3,8,At-Risk,1,0
11775,113,14,1921.36,1,1,1,3,Hibernating,4,1
11776,13,25,3655.25,4,3,3,10,Loyal Customers,3,0
11777,11,31,5338.41,4,5,5,14,Champions,5,0
11778,69,18,2251.58,1,1,1,3,Hibernating,2,0
11779,30,33,4815.07,2,5,5,12,At-Risk,5,0
11780,56,30,4536.91,1,5,4,10,At-Risk,1,0
11781,14,24,4690.54,4,3,4,11,Loyal Customers,0,0
11782,14,26,4368.1,4,4,4,12,Champions,0,0
11783,6,20,3530.02,5,1,3,9,New Customers,3,0
11784,37,22,3478.4100000000003,2,2,2,6,Hibernating,3,0
11785,72,23,4354.79,1,3,4,8,At-Risk,1,0
11786,72,22,2893.76,1,2,1,4,Hibernating,1,0
11787,15,25,3145.02,4,3,2,9,Loyal Customers,3,0
11788,37,25,3592.95,2,3,3,8,At-Risk,1,0
11789,7,32,6759.73,5,5,5,15,Champions,5,0
11790,6,28,5492.33,5,4,5,14,Champions,5,0
11791,7,18,3141.0,5,1,2,8,New Customers,3,0
11792,87,28,3748.97,1,4,3,8,At-Risk,1,0
11793,23,29,4650.6,3,5,4,12,Loyal Customers,0,0
11794,18,30,5164.97,3,5,5,13,Loyal Customers,5,0
11795,4,29,6253.56,5,5,5,15,Champions,5,0
11796,27,31,5873.4,3,5,5,13,Loyal Customers,5,0
11797,21,26,6728.85,3,4,5,12,Loyal Customers,5,0
11798,96,24,3486.32,1,3,2,6,At-Risk,4,1
11799,7,30,4666.72,5,5,4,14,Champions,0,0
11800,37,24,3482.63,2,3,2,7,At-Risk,3,0
11801,46,18,3086.65,2,1,2,5,Hibernating,2,0
11802,15,31,5360.87,4,5,5,14,Champions,5,0
11803,6,23,2984.21,5,3,2,10,Loyal Customers,3,0
11804,6,19,3267.77,5,1,2,8,New Customers,3,0
11805,33,20,3473.4300000000003,2,1,2,5,Hibernating,3,0
11806,31,27,3773.04,2,4,3,9,At-Risk,0,0
11807,14,22,5629.53,4,2,5,11,New Customers,0,0
11808,13,20,2542.76,4,1,1,6,New Customers,2,0
11809,9,28,3380.31,4,4,2,10,Champions,0,0
11810,68,24,4851.34,1,3,5,9,At-Risk,1,0
11811,12,20,2772.38,4,1,1,6,New Customers,3,0
11812,1,16,2138.27,5,1,1,7,New Customers,2,0
11813,65,27,4810.57,1,4,5,10,At-Risk,1,0
11814,22,26,4095.4300000000003,3,4,4,11,Loyal Customers,0,0
11815,19,17,3362.8900000000003,3,1,2,6,Potential Loyalists,2,0
11816,3,27,4568.63,5,4,4,13,Champions,0,0
11817,67,27,4121.38,1,4,4,9,At-Risk,1,0
11818,51,28,5771.03,1,4,5,10,At-Risk,5,0
11819,29,18,2667.32,3,1,1,5,Potential Loyalists,2,0
11820,16,25,5472.36,4,3,5,12,Loyal Customers,0,0
11821,35,27,5182.5,2,4,5,11,At-Risk,0,0
11822,1,25,3472.36,5,3,2,10,Loyal Customers,3,0
11823,28,27,4038.9700000000003,3,4,3,10,Loyal Customers,0,0
11824,14,20,3838.2599999999998,4,1,3,8,New Customers,3,0
11825,13,30,6197.52,4,5,5,14,Champions,5,0
11826,24,31,5603.93,3,5,5,13,Loyal Customers,5,0
11827,8,18,4230.63,5,1,4,10,New Customers,3,0
11828,30,28,4282.26,2,4,4,10,At-Risk,0,0
11829,56,25,5023.09,1,3,5,9,At-Risk,1,0
11830,19,30,5300.68,3,5,5,13,Loyal Customers,5,0
11831,96,26,3312.41,1,4,2,7,At-Risk,1,1
11832,6,19,3613.65,5,1,3,9,New Customers,3,0
11833,49,26,3593.4900000000002,2,4,3,9,At-Risk,1,0
11834,234,9,601.03,1,1,1,3,Hibernating,4,1
11835,8,23,4266.05,5,3,4,12,Loyal Customers,0,0
11836,67,28,5916.01,1,4,5,10,At-Risk,5,0
11837,4,29,3627.09,5,5,3,13,Champions,0,0
11838,16,29,4331.45,4,5,4,13,Champions,0,0
11839,11,31,4838.47,4,5,5,14,Champions,5,0
11840,14,27,3513.9900000000002,4,4,2,10,Champions,0,0
11841,46,17,3105.59,2,1,2,5,Hibernating,2,0
11842,7,30,4086.4,5,5,4,14,Champions,0,0
11843,22,19,2731.28,3,1,1,5,Potential Loyalists,2,0
11844,28,21,3717.79,3,2,3,8,Potential Loyalists,3,0
11845,27,18,2825.38,3,1,1,5,Potential Loyalists,2,0
11846,18,18,2418.89,3,1,1,5,Potential Loyalists,2,0
11847,16,18,3051.75,4,1,2,7,New Customers,2,0
11848,64,34,5077.22,1,5,5,11,At-Risk,5,0
11849,19,31,6343.88,3,5,5,13,Loyal Customers,5,0
11850,8,21,4751.46,5,2,4,11,New Customers,0,0
11851,70,24,4327.4400000000005,1,3,4,8,At-Risk,1,0
11852,22,18,2938.49,3,1,2,6,Potential Loyalists,2,0
11853,2,30,3718.39,5,5,3,13,Champions,0,0
11854,32,26,4630.22,2,4,4,10,At-Risk,0,0
11855,14,21,3436.9500000000003,4,2,2,8,New Customers,3,0
11856,11,29,4157.65,4,5,4,13,Champions,0,0
11857,32,25,3578.68,2,3,3,8,At-Risk,3,0
11858,2,25,3596.28,5,3,3,11,Loyal Customers,3,0
11859,6,29,4468.12,5,5,4,14,Champions,0,0
11860,43,23,3155.5299999999997,2,3,2,7,At-Risk,1,0
11861,8,25,5702.2,5,3,5,13,Loyal Customers,0,0
11862,8,19,4261.97,5,1,4,10,New Customers,3,0
11863,2,21,2896.36,5,2,1,8,New Customers,3,0
11864,51,26,4783.89,1,4,4,9,At-Risk,1,0
11865,36,24,3933.05,2,3,3,8,At-Risk,1,0
11866,92,22,3340.59,1,2,2,5,Hibernating,4,1
11867,66,23,3086.85,1,3,2,6,At-Risk,1,0
11868,4,25,3903.14,5,3,3,11,Loyal Customers,0,0
11869,29,27,4357.44,3,4,4,11,Loyal Customers,0,0
11870,1,30,5683.06,5,5,5,15,Champions,5,0
11871,34,23,3068.8900000000003,2,3,2,7,At-Risk,3,0
11872,11,42,8743.68,4,5,5,14,Champions,5,0
11873,10,18,2186.79,4,1,1,6,New Customers,2,0
11874,19,26,5641.46,3,4,5,12,Loyal Customers,0,0
11875,9,22,3622.93,4,2,3,9,New Customers,3,0
11876,10,26,3953.6600000000003,4,4,3,11,Champions,0,0
11877,9,23,3731.78,4,3,3,10,Loyal Customers,3,0
11878,57,25,4050.08,1,3,3,7,At-Risk,1,0
11879,72,26,3482.09,1,4,2,7,At-Risk,1,0
11880,7,22,2170.86,5,2,1,8,New Customers,3,0
11881,3,18,2587.1,5,1,1,7,New Customers,2,0
11882,1,39,5405.32,5,5,5,15,Champions,5,0
11883,27,33,5511.59,3,5,5,13,Loyal Customers,5,0
11884,34,28,5375.82,2,4,5,11,At-Risk,5,0
11885,67,19,2859.01,1,1,1,3,Hibernating,2,0
11886,54,25,6468.51,1,3,5,9,At-Risk,5,0
11887,3,24,3327.95,5,3,2,10,Loyal Customers,3,0
11888,38,20,5046.45,2,1,5,8,Hibernating,1,0
11889,42,16,2260.78,2,1,1,4,Hibernating,2,0
11890,30,21,3551.17,2,2,3,7,Hibernating,3,0
11891,67,27,3500.32,1,4,2,7,At-Risk,1,0
11892,101,21,3402.19,1,2,2,5,Hibernating,4,1
11893,18,21,3147.66,3,2,2,7,Potential Loyalists,3,0
11894,183,23,3282.74,1,3,2,6,At-Risk,4,1
11895,34,26,4643.79,2,4,4,10,At-Risk,0,0
11896,24,25,3658.62,3,3,3,9,Loyal Customers,3,0
11897,13,22,2806.0299999999997,4,2,1,7,New Customers,3,0
11898,32,24,3434.94,2,3,2,7,At-Risk,3,0
11899,11,28,4728.82,4,4,4,12,Champions,0,0
11900,34,24,4017.31,2,3,3,8,At-Risk,1,0
11901,2,23,4073.65,5,3,4,12,Loyal Customers,3,0
11902,53,34,4944.63,1,5,5,11,At-Risk,5,0
11903,8,21,3856.79,5,2,3,10,New Customers,3,0
11904,50,24,2267.29,1,3,1,5,At-Risk,2,0
11905,44,22,4527.64,2,2,4,8,Hibernating,1,0
11906,24,23,3773.4500000000003,3,3,3,9,Loyal Customers,3,0
